gender,goal,level,muscle_split_type,focus_area,problem_area,body_type,age,workout_days,plan_title
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,INTERMEDIATE,PUSH_PULL_LEGS,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,INTERMEDIATE,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,INTERMEDIATE,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,INTERMEDIATE,PUSH_PULL_LEGS,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,INTERMEDIATE,PUSH_PULL_LEGS,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,INTERMEDIATE,PUSH_PULL_LEGS,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,STAY FIT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,STAY FIT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,STAY FIT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,STAY FIT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,STAY FIT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,STAY FIT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,STAY FIT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,STAY FIT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,SINGLE,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_ADVANCED_SINGLE_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,ADVANCED,SINGLE,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_SINGLE_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,PUSH_PULL_LEGS,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_ADVANCED_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,ADVANCED,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,PUSH_PULL_LEGS,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,ADVANCED,UPPER_LOWER,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,ADVANCED,SINGLE,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_ADVANCED_SINGLE_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,ADVANCED,SINGLE,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_ADVANCED_SINGLE_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,GAIN MUSCLE,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,GAIN MUSCLE,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,ADVANCED,MULTI,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,ADVANCED,PUSH_PULL_LEGS,NULL,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,ADVANCED,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_ADVANCED_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,ADVANCED,SINGLE,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_ADVANCED_SINGLE_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,3,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_3
MALE,GAIN MUSCLE,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,4,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_4
MALE,GAIN MUSCLE,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,ADVANCED,MULTI,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,ADVANCED,PUSH_PULL_LEGS,ABT,NULL,AVERAGE,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_FORTY_FIVE_PLUS_6
MALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,3,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,4,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,STAY FIT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,3,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,4,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,STAY FIT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,SINGLE,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_NOVICE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,NOVICE,SINGLE,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,MULTI,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,NOVICE,MULTI,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,NOVICE,MULTI,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,NOVICE,MULTI,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,PUSH_PULL_LEGS,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,SINGLE,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_NOVICE_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,NOVICE,SINGLE,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,MULTI,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,NOVICE,MULTI,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,NOVICE,MULTI,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,NOVICE,MULTI,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,PUSH_PULL_LEGS,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,3,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,4,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,LOSE WEIGHT,NOVICE,UPPER_LOWER,ABT,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,NOVICE,SINGLE,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_NOVICE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,GAIN MUSCLE,NOVICE,SINGLE,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,6,MALE_GAIN MUSCLE_NOVICE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,GAIN MUSCLE,NOVICE,MULTI,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,3,MALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,GAIN MUSCLE,NOVICE,MULTI,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,4,MALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,GAIN MUSCLE,NOVICE,MULTI,NULL,NULL,OVERWEIGHT,FORTY_FIVE_PLUS,5,MALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
