gender,age,body_type,level,goal,focus_area,muscle_split_type,workout_days,problem_area,plan_title
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,BEGINNER,GAIN MUSCLE,ABT,MULTI,5,NULL,MALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,BEGINNER,GAIN MUSCLE,ABT,MULTI,6,NULL,MALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,BEGINNER,GAIN MUSCLE,ABT,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,NULL,UPPER_LOWER,3,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,NULL,UPPER_LOWER,4,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,NULL,UPPER_LOWER,5,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,NULL,UPPER_LOWER,6,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,ABT,UPPER_LOWER,3,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,ABT,UPPER_LOWER,4,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,ABT,UPPER_LOWER,5,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,STAY FIT,ABT,UPPER_LOWER,6,NULL,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,SINGLE,5,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,SINGLE,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,MULTI,3,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,MULTI,4,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,MULTI,5,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,MULTI,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,PUSH_PULL_LEGS,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,UPPER_LOWER,3,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,UPPER_LOWER,4,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,UPPER_LOWER,5,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,NULL,UPPER_LOWER,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,SINGLE,5,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,SINGLE,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,MULTI,3,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,MULTI,4,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,MULTI,5,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,MULTI,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,PUSH_PULL_LEGS,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,UPPER_LOWER,3,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,UPPER_LOWER,4,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,UPPER_LOWER,5,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,LOSE WEIGHT,ABT,UPPER_LOWER,6,NULL,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,NULL,SINGLE,5,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,NULL,SINGLE,6,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,NULL,MULTI,3,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,NULL,MULTI,4,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,NULL,MULTI,5,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,NULL,MULTI,6,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,NULL,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,ABT,SINGLE,5,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,ABT,SINGLE,6,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,ABT,MULTI,3,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,ABT,MULTI,4,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,ABT,MULTI,5,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,ABT,MULTI,6,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,INTERMEDIATE,GAIN MUSCLE,ABT,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,NULL,UPPER_LOWER,3,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,NULL,UPPER_LOWER,4,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,NULL,UPPER_LOWER,5,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,NULL,UPPER_LOWER,6,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,ABT,UPPER_LOWER,3,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,ABT,UPPER_LOWER,4,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,ABT,UPPER_LOWER,5,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,STAY FIT,ABT,UPPER_LOWER,6,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,SINGLE,5,NULL,MALE_LOSE WEIGHT_ADVANCED_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,SINGLE,6,NULL,MALE_LOSE WEIGHT_ADVANCED_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,MULTI,3,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,MULTI,4,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,MULTI,5,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,MULTI,6,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,PUSH_PULL_LEGS,6,NULL,MALE_LOSE WEIGHT_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,UPPER_LOWER,3,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,UPPER_LOWER,4,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,UPPER_LOWER,5,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,NULL,UPPER_LOWER,6,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,SINGLE,5,NULL,MALE_LOSE WEIGHT_ADVANCED_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,SINGLE,6,NULL,MALE_LOSE WEIGHT_ADVANCED_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,MULTI,3,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,MULTI,4,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,MULTI,5,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,MULTI,6,NULL,MALE_LOSE WEIGHT_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,PUSH_PULL_LEGS,6,NULL,MALE_LOSE WEIGHT_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,UPPER_LOWER,3,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,UPPER_LOWER,4,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,UPPER_LOWER,5,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,LOSE WEIGHT,ABT,UPPER_LOWER,6,NULL,MALE_LOSE WEIGHT_ADVANCED_UPPER_LOWER_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,NULL,SINGLE,5,NULL,MALE_GAIN MUSCLE_ADVANCED_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,NULL,SINGLE,6,NULL,MALE_GAIN MUSCLE_ADVANCED_SINGLE_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,NULL,MULTI,3,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,NULL,MULTI,4,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,NULL,MULTI,5,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,NULL,MULTI,6,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,NULL,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,ABT,SINGLE,5,NULL,MALE_GAIN MUSCLE_ADVANCED_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,ABT,SINGLE,6,NULL,MALE_GAIN MUSCLE_ADVANCED_SINGLE_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,ABT,MULTI,3,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,ABT,MULTI,4,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,ABT,MULTI,5,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,ABT,MULTI,6,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OVERWEIGHT,ADVANCED,GAIN MUSCLE,ABT,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_OVERWEIGHT_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,NULL,UPPER_LOWER,3,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,NULL,UPPER_LOWER,4,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,NULL,UPPER_LOWER,5,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,NULL,UPPER_LOWER,6,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,ABT,UPPER_LOWER,3,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,ABT,UPPER_LOWER,4,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,ABT,UPPER_LOWER,5,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,STAY FIT,ABT,UPPER_LOWER,6,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_OBESE_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,SINGLE,5,NULL,MALE_LOSE WEIGHT_NOVICE_SINGLE_NONE_NULL_OBESE_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,SINGLE,6,NULL,MALE_LOSE WEIGHT_NOVICE_SINGLE_NONE_NULL_OBESE_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,MULTI,3,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OBESE_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,MULTI,4,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OBESE_FORTY_FIVE_PLUS_4
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,MULTI,5,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OBESE_FORTY_FIVE_PLUS_5
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,MULTI,6,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_OBESE_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,PUSH_PULL_LEGS,6,NULL,MALE_LOSE WEIGHT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_OBESE_FORTY_FIVE_PLUS_6
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,UPPER_LOWER,3,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_FORTY_FIVE_PLUS_3
MALE,FORTY_FIVE_PLUS,OBESE,NOVICE,LOSE WEIGHT,NULL,UPPER_LOWER,4,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_OBESE_FORTY_FIVE_PLUS_4
